,Indicator ID,Indicator Name,Parent Code,Parent Name,Area Code,Area Name,Area Type,Sex,Age,Category Type,Category,Time period,Value,Lower CI 95.0 limit,Upper CI 95.0 limit,Lower CI 99.8 limit,Upper CI 99.8 limit,Count,Denominator,Value note,Recent Trend,Compared to England value or percentiles,Compared to subnational parent value or percentiles,Time period Sortable
339069,642,% aged 85+ years,,,E92000001,England,Country,Persons,85+  yrs,,,2017,2.29166852753358,2.2878314389749903,2.29551190036692,,,1336697.0,58328549.0,,Increasing,Not compared,Not compared,20170000
346585,347,% who would recommend practice,,,E92000001,England,Country,Persons,18+ yrs,,,2010/11,83.5073073224672,83.4548560287389,83.5596250923271,,,1610076.0,1928066.0,,,Not compared,Not compared,20100000
354046,347,% who would recommend practice,,,E92000001,England,Country,Persons,18+ yrs,,,2011/12,81.9235233,,,,,828258.3027,1011014.016,,,Not compared,Not compared,20110000
361547,347,% who would recommend practice,,,E92000001,England,Country,Persons,18+ yrs,,,2012/13,79.931079,79.8504336204605,80.01148239469241,,,759619.1864,950342.7152,,,Not compared,Not compared,20120000
361548,347,% who would recommend practice,,,E92000001,England,Country,Persons,18+ yrs,CCG deprivation deciles in England (IMD2010),Most deprived decile,2012/13,74.95332759617679,,,,,73282.288397,97770.56035700001,Aggregated from all known lower geography values,,Lower,Not compared,20120000
361549,347,% who would recommend practice,,,E92000001,England,Country,Persons,18+ yrs,CCG deprivation deciles in England (IMD2010),Second most deprived decile,2012/13,77.9446099780041,,,,,78464.610059,100667.140526,Aggregated from all known lower geography values,,Lower,Not compared,20120000
361550,347,% who would recommend practice,,,E92000001,England,Country,Persons,18+ yrs,CCG deprivation deciles in England (IMD2010),Third more deprived decile,2012/13,79.56967197900521,,,,,65891.3408304,82809.617272,Aggregated from all known lower geography values,,Same,Not compared,20120000
361551,347,% who would recommend practice,,,E92000001,England,Country,Persons,18+ yrs,CCG deprivation deciles in England (IMD2010),Fourth more deprived decile,2012/13,78.08996170817841,,,,,69337.705217,88792.085052,Aggregated from all known lower geography values,,Lower,Not compared,20120000
361552,347,% who would recommend practice,,,E92000001,England,Country,Persons,18+ yrs,CCG deprivation deciles in England (IMD2010),Fifth more deprived decile,2012/13,80.9886628945948,,,,,74573.75945900001,92079.25750800001,Aggregated from all known lower geography values,,Higher,Not compared,20120000
361553,347,% who would recommend practice,,,E92000001,England,Country,Persons,18+ yrs,CCG deprivation deciles in England (IMD2010),Fifth less deprived decile,2012/13,80.5239042771578,,,,,73564.625296,91357.499312,Aggregated from all known lower geography values,,Higher,Not compared,20120000
361554,347,% who would recommend practice,,,E92000001,England,Country,Persons,18+ yrs,CCG deprivation deciles in England (IMD2010),Fourth less deprived decile,2012/13,80.994777504528,,,,,80896.65467799999,99878.852897,Aggregated from all known lower geography values,,Higher,Not compared,20120000
361555,347,% who would recommend practice,,,E92000001,England,Country,Persons,18+ yrs,CCG deprivation deciles in England (IMD2010),Third less deprived decile,2012/13,80.6717283763841,,,,,83781.972108,103855.432125,Aggregated from all known lower geography values,,Higher,Not compared,20120000
361556,347,% who would recommend practice,,,E92000001,England,Country,Persons,18+ yrs,CCG deprivation deciles in England (IMD2010),Second least deprived decile,2012/13,82.28886158846599,,,,,87002.14521599999,105727.729776,Aggregated from all known lower geography values,,Higher,Not compared,20120000
361557,347,% who would recommend practice,,,E92000001,England,Country,Persons,18+ yrs,CCG deprivation deciles in England (IMD2010),Least deprived decile,2012/13,83.3598700766091,,,,,72468.319502,86934.299964,Aggregated from all known lower geography values,,Higher,Not compared,20120000
361558,347,% who would recommend practice,,,E92000001,England,Country,Persons,18+ yrs,CCG cluster shapes,Traditional communities with deprived areas and poorer health,2012/13,79.739850699434,,,,,166224.3132144,208458.269932,Aggregated from all known lower geography values,,Same,Not compared,20120000
361559,347,% who would recommend practice,,,E92000001,England,Country,Persons,18+ yrs,CCG cluster shapes,Areas with lower deprivation and better health,2012/13,79.297648853301,,,,,101574.67383300001,128092.919906,Aggregated from all known lower geography values,,Lower,Not compared,20120000
361560,347,% who would recommend practice,,,E92000001,England,Country,Persons,18+ yrs,CCG cluster shapes,Areas with younger adults and university cities,2012/13,80.3057288557428,,,,,75311.73044099999,93781.26755599999,Aggregated from all known lower geography values,,Same,Not compared,20120000
361561,347,% who would recommend practice,,,E92000001,England,Country,Persons,18+ yrs,CCG cluster shapes,Smaller CCGs with older populations and more rural areas,2012/13,82.85673498429729,,,,,130614.65830999998,157639.156714,Aggregated from all known lower geography values,,Higher,Not compared,20120000
361562,347,% who would recommend practice,,,E92000001,England,Country,Persons,18+ yrs,CCG cluster shapes,Larger CCGs with older populations and more rural areas,2012/13,83.0377832087698,,,,,163194.357499,196530.243454,Aggregated from all known lower geography values,,Higher,Not compared,20120000
361563,347,% who would recommend practice,,,E92000001,England,Country,Persons,18+ yrs,CCG cluster shapes,"Deprived urban areas with younger people and ethnic diversity, particularly Asian",2012/13,71.45550703999349,,,,,61496.859589,86063.149135,Aggregated from all known lower geography values,,Lower,Not compared,20120000
361564,347,% who would recommend practice,,,E92000001,England,Country,Persons,18+ yrs,CCG cluster shapes,"Deprived urban areas with younger people and ethnic diversity, particularly Black",2012/13,75.64416031119441,,,,,41296.105871,54592.589436,Aggregated from all known lower geography values,,Lower,Not compared,20120000
361565,347,% who would recommend practice,,,E92000001,England,Country,Persons,18+ yrs,CCG cluster shapes,Mixed communities in Inner London,2012/13,79.10506977242909,,,,,19550.722005,24714.878656,Aggregated from all known lower geography values,,Lower,Not compared,20120000
369080,347,% who would recommend practice,,,E92000001,England,Country,Persons,18+ yrs,,,2013/14,78.6555827719169,78.5701176116092,78.74079931089241,,,696505.7448,885513.4248,,,Not compared,Not compared,20130000
369081,347,% who would recommend practice,,,E92000001,England,Country,Persons,18+ yrs,CCG deprivation deciles in England (IMD2010),Most deprived decile,2013/14,74.2551862177058,,,,,67232.6103128,90542.645891,Aggregated from all known lower geography values,,Lower,Not compared,20130000
369082,347,% who would recommend practice,,,E92000001,England,Country,Persons,18+ yrs,CCG deprivation deciles in England (IMD2010),Second most deprived decile,2013/14,76.45570054219459,,,,,70869.05163,92692.959619,Aggregated from all known lower geography values,,Lower,Not compared,20130000
369083,347,% who would recommend practice,,,E92000001,England,Country,Persons,18+ yrs,CCG deprivation deciles in England (IMD2010),Third more deprived decile,2013/14,78.40935216559392,,,,,60594.2618903,77279.38086050001,Aggregated from all known lower geography values,,Same,Not compared,20130000
369084,347,% who would recommend practice,,,E92000001,England,Country,Persons,18+ yrs,CCG deprivation deciles in England (IMD2010),Fourth more deprived decile,2013/14,76.7602567884807,,,,,63267.791312,82422.589448,Aggregated from all known lower geography values,,Lower,Not compared,20130000
369085,347,% who would recommend practice,,,E92000001,England,Country,Persons,18+ yrs,CCG deprivation deciles in England (IMD2010),Fifth more deprived decile,2013/14,80.077112385855,,,,,68664.676618,85748.192676,Aggregated from all known lower geography values,,Higher,Not compared,20130000
369086,347,% who would recommend practice,,,E92000001,England,Country,Persons,18+ yrs,CCG deprivation deciles in England (IMD2010),Fifth less deprived decile,2013/14,79.5071648914236,,,,,68179.080429,85752.121236,Aggregated from all known lower geography values,,Higher,Not compared,20130000
369087,347,% who would recommend practice,,,E92000001,England,Country,Persons,18+ yrs,CCG deprivation deciles in England (IMD2010),Fourth less deprived decile,2013/14,79.36433580968009,,,,,73939.586201,93164.75145499999,Aggregated from all known lower geography values,,Higher,Not compared,20130000
369088,347,% who would recommend practice,,,E92000001,England,Country,Persons,18+ yrs,CCG deprivation deciles in England (IMD2010),Third less deprived decile,2013/14,79.4565142333815,,,,,77372.573934,97377.25683099999,Aggregated from all known lower geography values,,Higher,Not compared,20130000
369089,347,% who would recommend practice,,,E92000001,England,Country,Persons,18+ yrs,CCG deprivation deciles in England (IMD2010),Second least deprived decile,2013/14,80.9344787898882,,,,,79949.41325,98782.885175,Aggregated from all known lower geography values,,Higher,Not compared,20130000
369090,347,% who would recommend practice,,,E92000001,England,Country,Persons,18+ yrs,CCG deprivation deciles in England (IMD2010),Least deprived decile,2013/14,81.2683531929083,,,,,66435.592605,81748.417428,Aggregated from all known lower geography values,,Higher,Not compared,20130000
369091,347,% who would recommend practice,,,E92000001,England,Country,Persons,18+ yrs,CCG cluster shapes,Traditional communities with deprived areas and poorer health,2013/14,78.4345080894437,,,,,153006.96602629998,195076.0829045,Aggregated from all known lower geography values,,Same,Not compared,20130000
369092,347,% who would recommend practice,,,E92000001,England,Country,Persons,18+ yrs,CCG cluster shapes,Areas with lower deprivation and better health,2013/14,77.70519016056159,,,,,93337.49028099999,120117.44657999999,Aggregated from all known lower geography values,,Lower,Not compared,20130000
369093,347,% who would recommend practice,,,E92000001,England,Country,Persons,18+ yrs,CCG cluster shapes,Areas with younger adults and university cities,2013/14,79.1647788669815,,,,,68518.351338,86551.560326,Aggregated from all known lower geography values,,Higher,Not compared,20130000
369094,347,% who would recommend practice,,,E92000001,England,Country,Persons,18+ yrs,CCG cluster shapes,Smaller CCGs with older populations and more rural areas,2013/14,81.3374189385648,,,,,120087.221953,147640.807294,Aggregated from all known lower geography values,,Higher,Not compared,20130000
369095,347,% who would recommend practice,,,E92000001,England,Country,Persons,18+ yrs,CCG cluster shapes,Larger CCGs with older populations and more rural areas,2013/14,81.6238014779887,,,,,150198.424046,184013.022337,Aggregated from all known lower geography values,,Higher,Not compared,20130000
369096,347,% who would recommend practice,,,E92000001,England,Country,Persons,18+ yrs,CCG cluster shapes,"Deprived urban areas with younger people and ethnic diversity, particularly Asian",2013/14,71.1017149232455,,,,,56539.7479668,79519.52780299999,Aggregated from all known lower geography values,,Lower,Not compared,20130000
369097,347,% who would recommend practice,,,E92000001,England,Country,Persons,18+ yrs,CCG cluster shapes,"Deprived urban areas with younger people and ethnic diversity, particularly Black",2013/14,73.88341984767351,,,,,36810.226138,49822.038847,Aggregated from all known lower geography values,,Lower,Not compared,20130000
369098,347,% who would recommend practice,,,E92000001,England,Country,Persons,18+ yrs,CCG cluster shapes,Mixed communities in Inner London,2013/14,79.07617659893229,,,,,18006.210433,22770.714528,Aggregated from all known lower geography values,,Same,Not compared,20130000
376622,347,% who would recommend practice,,,E92000001,England,Country,Persons,18+ yrs,,,2014/15,77.5190532498902,77.4297430565201,77.6081122434888,,,652449.501949302,841663.403506835,,,Not compared,Not compared,20140000
376623,347,% who would recommend practice,,,E92000001,England,Country,Persons,18+ yrs,CCG deprivation deciles in England (IMD2010),Most deprived decile,2014/15,72.7380534222177,,,,,62925.66811682231,86509.9698936977,Aggregated from all known lower geography values,,Lower,Not compared,20140000
376624,347,% who would recommend practice,,,E92000001,England,Country,Persons,18+ yrs,CCG deprivation deciles in England (IMD2010),Second most deprived decile,2014/15,74.8892467160018,,,,,66636.9387088313,88980.6502681683,Aggregated from all known lower geography values,,Lower,Not compared,20140000
376625,347,% who would recommend practice,,,E92000001,England,Country,Persons,18+ yrs,CCG deprivation deciles in England (IMD2010),Third more deprived decile,2014/15,77.14458469286441,,,,,56703.4513763199,73502.8279717536,Aggregated from all known lower geography values,,Same,Not compared,20140000
376626,347,% who would recommend practice,,,E92000001,England,Country,Persons,18+ yrs,CCG deprivation deciles in England (IMD2010),Fourth more deprived decile,2014/15,75.5320509564975,,,,,59016.867256175305,78134.8666014192,Aggregated from all known lower geography values,,Lower,Not compared,20140000
376627,347,% who would recommend practice,,,E92000001,England,Country,Persons,18+ yrs,CCG deprivation deciles in England (IMD2010),Fifth more deprived decile,2014/15,79.03534222983029,,,,,64226.93494635019,81263.5627737043,Aggregated from all known lower geography values,,Higher,Not compared,20140000
376628,347,% who would recommend practice,,,E92000001,England,Country,Persons,18+ yrs,CCG deprivation deciles in England (IMD2010),Fifth less deprived decile,2014/15,78.1152212481118,,,,,63175.8667615415,80875.2324478228,Aggregated from all known lower geography values,,Higher,Not compared,20140000
376629,347,% who would recommend practice,,,E92000001,England,Country,Persons,18+ yrs,CCG deprivation deciles in England (IMD2010),Fourth less deprived decile,2014/15,78.4769028431321,,,,,69587.88320619111,88673.0753700751,Aggregated from all known lower geography values,,Higher,Not compared,20140000
376630,347,% who would recommend practice,,,E92000001,England,Country,Persons,18+ yrs,CCG deprivation deciles in England (IMD2010),Third less deprived decile,2014/15,78.6787340654893,,,,,72981.2012891206,92758.48443160481,Aggregated from all known lower geography values,,Higher,Not compared,20140000
